id,nombre,categoria,precio_carrefour,precio_coto,precio_dia,precio_jumbo,precio_changomas
P00278,Galletitas Chocolinas 170g,Panificados,4080.21,4291.76,4803.99,3842.75,4609.26
P00279,Pan de Campo Bimbo 500g,Panificados,10270.51,10010.64,11079.95,9440.43,9685.74
P00280,Coca-Cola 2.25L x2,Bebidas,3987.23,3663.24,3794.65,3501.74,4655.25
P00281,Shampoo Pantene Restauración 400ml,Higiene,2438.25,2614.55,2637.12,2702.11,2166.82
P00282,Agua Villavicencio 2.25L x5,Bebidas,3009.41,3677.38,3563.83,3264.7,2986.99
P00283,Jugo Baggio Multifruta 1L,Bebidas,1631.07,1518.3,1935.33,1917.65,1792.31
P00284,Shampoo Pantene Restauración 400ml,Higiene,11598.89,9857.39,10981.64,12013.44,9964.29
P00285,Suavizante Comfort 900ml x2,Limpieza,5276.04,6133.87,6299.37,5619.64,5381.78
P00286,Yerba Playadito 1Kg,Almacén,3803.0,4218.09,4901.15,4853.75,4404.42
P00287,Manteca Sancor 200g,Lácteos,2856.27,2997.6,3112.63,2697.74,2707.86
P00288,Shampoo Pantene Restauración 400ml,Higiene,3504.59,3625.29,3501.7,3643.69,4091.22
P00289,Yerba Playadito 1Kg x5,Almacén,7384.5,5550.72,6327.78,6792.53,7440.81
P00290,Yerba Playadito 1Kg x2,Almacén,9053.14,8854.9,8774.43,8866.92,7685.7
P00291,Coca-Cola 2.25L,Bebidas,7423.22,7331.66,9297.59,7295.0,8868.29
P00292,Detergente Magistral Limón 750ml,Limpieza,9304.08,10558.46,10969.4,10846.08,9126.39
P00293,Bizcochitos Don Satur 200g,Panificados,5056.09,4832.7,5207.44,4254.78,4322.42
P00294,Aceite Natura Girasol 1.5L,Almacén,8958.65,7240.21,7704.31,7275.13,9175.11
P00295,Harina Blancaflor 1Kg,Almacén,9329.16,9902.66,9344.6,11575.96,11031.51
P00296,Desodorante Poett Primavera 900ml,Limpieza,6582.35,8725.09,8359.94,7136.84,8807.07
P00297,Agua Villavicencio 2.25L,Bebidas,1001.77,908.62,933.66,928.35,879.62
P00298,Desodorante Poett Primavera 900ml,Limpieza,9311.96,10208.15,8541.81,9730.97,11291.71
P00299,Detergente Magistral Limón 750ml,Limpieza,8335.42,7897.24,6102.4,6857.15,7833.56
P00300,Pan de Campo Bimbo 500g,Panificados,3562.87,3696.42,3046.81,2901.73,2725.01
P00301,Harina Blancaflor 1Kg,Almacén,10297.49,9820.78,11116.92,11584.37,11642.68
P00302,Yerba Taragüi 1Kg,Almacén,9624.28,8256.54,9562.21,9056.26,9338.01
P00303,Lavandina Ayudín 1L,Limpieza,8899.77,8422.79,7964.28,7795.45,7680.34
P00304,Queso Cremoso Tregar 1Kg,Lácteos,7694.64,9616.08,9543.95,7629.9,8697.55
P00305,Leche La Serenísima Entera 1L x2,Lácteos,7668.38,6334.97,7562.92,6359.95,6943.01
P00306,Leche Ilolay Descremada 1L,Lácteos,10402.77,12704.43,10027.51,12750.05,12736.84
P00307,Galletitas Chocolinas 170g,Panificados,12897.82,13254.62,12244.25,13031.02,11046.28
P00308,Manteca Sancor 200g,Lácteos,6947.97,5621.0,7344.19,5966.28,5966.13
P00309,Cerveza Quilmes 1L x5,Bebidas,9935.11,10228.93,9673.88,10630.55,11838.4
P00310,Yerba Playadito 1Kg x2,Almacén,1051.05,1352.69,1321.98,1278.76,1235.48
P00311,Cerveza Heineken 1L,Bebidas,1569.98,1893.56,1682.31,1568.11,1983.74
P00312,Galletitas Express 170g x3,Panificados,6219.61,7629.49,7433.97,7943.15,7920.62
P00313,Fideos Matarazzo Spaghetti 500g,Almacén,6206.43,6088.04,6648.0,5115.61,6417.13
P00314,Queso Cremoso Tregar 1Kg,Lácteos,7750.32,6194.24,7714.21,6002.79,7902.11
P00315,Yogur Ser Vainilla 1Kg,Lácteos,2290.25,1820.52,1722.52,2273.27,2242.06
P00316,Fideos Matarazzo Spaghetti 500g,Almacén,6252.29,6439.33,6458.44,5146.35,5727.67
P00317,Arroz Gallo Oro 1Kg,Almacén,10839.26,9761.66,9308.23,10063.44,10892.5
P00318,Lavandina Ayudín 1L,Limpieza,3536.55,3215.29,4097.16,3590.31,4008.53
P00319,Queso Rallado La Paulina 40g,Lácteos,3255.93,3532.72,2898.29,3770.52,3176.74
P00320,Cerveza Quilmes 1L,Bebidas,8505.98,9310.1,7577.82,9077.6,9540.98
P00321,Leche Ilolay Descremada 1L x3,Lácteos,6586.3,8055.06,6408.87,7420.65,7446.77
P00322,Azúcar Ledesma 1Kg,Almacén,10279.61,12434.73,10249.72,9861.38,13520.49
P00323,Aceite Natura Girasol 1.5L,Almacén,2345.58,2288.77,2315.21,2003.15,2371.61
P00324,Manteca Sancor 200g,Lácteos,8554.42,8252.3,8869.62,7841.58,8475.75
P00325,Lavandina Ayudín 1L,Limpieza,13239.05,13122.27,12943.63,11846.2,10809.78
P00326,Jabón en Polvo Ala 3Kg,Limpieza,5062.71,5116.16,5261.47,5616.28,5338.8
P00327,Coca-Cola 2.25L x2,Bebidas,2463.83,2776.53,2190.89,2235.0,2530.18
P00328,Jabón Dove Original 90g,Higiene,2607.62,2320.3,2424.34,2487.16,2094.53
P00329,Jabón Dove Original 90g,Higiene,4036.04,4641.25,5123.11,4469.55,4181.94
P00330,Queso Cremoso Tregar 1Kg,Lácteos,6494.01,6678.14,7727.46,7126.02,6198.68
P00331,Pepsi 2.25L,Bebidas,4484.07,4587.18,5013.15,5254.96,3874.8
P00332,Yerba Playadito 1Kg,Almacén,7058.67,6804.88,5372.14,6005.13,6230.19
P00333,Desodorante Poett Primavera 900ml x5,Limpieza,9760.7,9360.68,10103.7,10366.32,8858.81
P00334,Harina Blancaflor 1Kg x4,Almacén,2042.51,1975.79,2021.25,1589.55,1852.27
P00335,Bizcochitos Don Satur 200g,Panificados,3008.41,2814.38,2935.6,2846.14,3287.69
P00336,Manteca Sancor 200g,Lácteos,7524.05,7802.89,7198.03,8245.42,7812.66
P00337,Yerba Playadito 1Kg,Almacén,6810.61,6896.37,8169.0,7932.74,7378.97
P00338,Desodorante Poett Primavera 900ml,Limpieza,1058.26,930.54,1071.98,1044.68,1155.85
P00339,Bizcochitos Don Satur 200g x3,Panificados,1291.1,1637.58,1434.37,1415.24,1341.39
P00340,Jugo Baggio Multifruta 1L,Bebidas,1468.69,1457.21,1860.12,1479.97,1795.64
P00341,Jugo Baggio Multifruta 1L,Bebidas,3664.45,4243.3,4314.8,4010.69,4040.86
P00342,Pan Lactal Fargo 600g,Panificados,8705.82,8806.27,8159.39,7786.99,7717.46
P00343,Arroz Gallo Oro 1Kg x3,Almacén,7125.91,6464.18,7651.82,5993.96,6457.73
P00344,Harina Blancaflor 1Kg,Almacén,4593.21,4853.58,4659.94,6141.18,5413.54
P00345,Galletitas Chocolinas 170g,Panificados,7882.52,7803.82,6408.44,7630.27,6763.47
P00346,Jugo Baggio Multifruta 1L,Bebidas,881.16,903.64,962.08,1119.18,811.97
P00347,Arroz Gallo Oro 1Kg,Almacén,7373.68,6580.06,6160.68,7159.69,7093.91
P00348,Leche Ilolay Descremada 1L,Lácteos,8375.46,6585.76,8530.44,8606.76,8338.92
P00349,Papel Higiénico Higienol 4 Rollos,Higiene,5121.24,4629.69,5271.87,5619.87,5025.64
P00350,Coca-Cola 2.25L,Bebidas,6332.53,5144.71,6014.07,6126.09,5150.56
P00351,Galletitas Chocolinas 170g,Panificados,4035.07,4574.34,4767.28,4453.06,3491.66
P00352,Suavizante Comfort 900ml x2,Limpieza,1067.15,801.85,1026.25,1062.73,1071.16
P00353,Yerba Playadito 1Kg,Almacén,7791.11,9442.61,7981.78,8160.74,8191.23
P00354,Shampoo Pantene Restauración 400ml,Higiene,7638.65,7538.45,7986.73,6996.52,6713.27
P00355,Pasta Dental Colgate Total 90g,Higiene,11714.13,11116.9,9990.35,12245.05,11853.47
P00356,Cerveza Heineken 1L,Bebidas,11592.98,12294.73,10026.63,10880.36,12301.22
P00357,Queso Rallado La Paulina 40g,Lácteos,11099.71,10966.15,9143.15,10168.68,10981.62
P00358,Yerba Taragüi 1Kg,Almacén,1003.27,955.52,777.94,916.25,873.7
P00359,Papel Higiénico Higienol 4 Rollos,Higiene,7677.27,6348.79,8177.99,6504.68,7609.73
P00360,Coca-Cola 2.25L,Bebidas,8620.12,7780.42,8827.48,9012.38,8742.42
P00361,Agua Villavicencio 2.25L,Bebidas,3251.95,3629.12,2971.22,3339.16,3428.26
P00362,Manteca Sancor 200g,Lácteos,10114.08,10768.63,10916.79,10192.17,8566.87
P00363,Jabón Dove Original 90g,Higiene,12610.2,11957.34,11929.12,10815.99,12445.52
P00364,Suavizante Comfort 900ml,Limpieza,4995.58,4722.35,4190.05,3919.27,4320.99
P00365,Jugo Baggio Multifruta 1L,Bebidas,6288.46,5615.96,7125.43,7380.86,6267.9
P00366,Lavandina Ayudín 1L,Limpieza,2682.67,2603.65,2723.24,2516.43,2314.78
P00367,Desodorante Rexona Hombre 150ml,Higiene,6586.28,5881.22,6709.54,7410.1,7659.2
P00368,Azúcar Ledesma 1Kg,Almacén,11628.48,10940.64,9386.68,12055.54,11272.63
P00369,Arroz Gallo Oro 1Kg,Almacén,3482.83,3323.54,3395.05,4290.86,3709.55
P00370,Leche Ilolay Descremada 1L,Lácteos,5906.05,6203.99,5339.95,5296.12,5522.83
P00371,Lavandina Ayudín 1L,Limpieza,8730.79,7832.01,8033.74,8208.22,8423.92
P00372,Desodorante Rexona Hombre 150ml,Higiene,9756.9,10183.56,12308.0,11961.99,13118.84
P00373,Desodorante Poett Primavera 900ml x4,Limpieza,6902.98,7731.06,7069.37,7320.24,7984.71
P00374,Shampoo Pantene Restauración 400ml,Higiene,8278.71,8297.18,8982.02,8897.02,8613.84
P00375,Queso Cremoso Tregar 1Kg x3,Lácteos,5650.69,5068.8,5882.12,5878.08,5847.35
P00376,Pasta Dental Colgate Total 90g,Higiene,7335.26,7202.39,6050.2,7287.19,7595.61
P00377,Pan Lactal Fargo 600g,Panificados,5574.09,6133.72,4926.78,4790.38,4764.0
P00378,Papel Higiénico Higienol 4 Rollos,Higiene,3920.48,3957.99,3972.26,4327.12,3587.99
P00379,Jabón Dove Original 90g,Higiene,3492.8,4562.67,3678.45,3632.89,3661.24
P00380,Queso Rallado La Paulina 40g,Lácteos,4019.46,4682.29,4449.08,4015.6,5148.0
P00381,Pepsi 2.25L,Bebidas,4872.43,4935.49,5311.54,4913.97,5428.88
P00382,Pan Lactal Fargo 600g x4,Panificados,6306.4,5427.16,6366.49,5552.14,5663.67
P00383,Pasta Dental Colgate Total 90g,Higiene,4731.3,3859.54,4076.8,4748.94,3608.08
P00384,Cerveza Heineken 1L,Bebidas,933.74,826.09,826.6,1047.72,839.39
P00385,Cerveza Quilmes 1L,Bebidas,4756.59,4695.06,5034.17,4574.28,5300.85
P00386,Leche Ilolay Descremada 1L x4,Lácteos,12243.09,10374.95,11067.47,11865.45,11007.28
P00387,Yerba Playadito 1Kg,Almacén,6452.43,7271.76,7313.44,6441.55,7512.88
P00388,Suavizante Comfort 900ml,Limpieza,12485.47,11447.7,11219.12,9885.55,11400.11
P00389,Pan de Campo Bimbo 500g,Panificados,1510.58,1898.89,1689.17,1715.97,1776.87
P00390,Pan Lactal Fargo 600g x3,Panificados,5192.95,6298.36,6322.33,5894.47,5561.77
P00391,Yerba Playadito 1Kg,Almacén,4646.87,5743.75,6344.21,4828.38,6265.29
P00392,Galletitas Chocolinas 170g,Panificados,11374.7,11346.71,10742.61,11479.0,12102.97
P00393,Leche Ilolay Descremada 1L,Lácteos,7288.75,8971.87,7265.36,6761.1,8604.39
P00394,Galletitas Chocolinas 170g,Panificados,3999.9,4596.13,4284.85,3783.24,4403.1
P00395,Yerba Playadito 1Kg,Almacén,4560.96,4798.93,5275.65,4590.73,4773.23
P00396,Galletitas Chocolinas 170g,Panificados,1447.46,1410.51,1335.61,1241.68,1492.63
P00397,Yerba Playadito 1Kg,Almacén,642.57,621.06,614.58,612.74,737.71
P00398,Pepsi 2.25L x3,Bebidas,4795.43,5299.79,4982.91,4567.41,4342.88
P00399,Desodorante Rexona Hombre 150ml,Higiene,6808.34,6268.37,6142.71,6950.02,6198.68
P00400,Galletitas Chocolinas 170g,Panificados,4781.34,4821.01,5252.01,4609.79,4538.54
P00401,Pepsi 2.25L,Bebidas,10940.6,11047.35,12549.99,13260.06,11710.98
P00402,Shampoo Pantene Restauración 400ml x2,Higiene,990.27,920.18,902.58,990.69,825.37
P00403,Queso Cremoso Tregar 1Kg,Lácteos,1750.04,2028.38,1987.6,2174.55,1783.76
P00404,Aceite Natura Girasol 1.5L,Almacén,6403.56,8809.49,8448.57,6599.97,8603.19
P00405,Yerba Playadito 1Kg,Almacén,10041.47,11855.18,10236.14,9911.81,9849.15
P00406,Yerba Playadito 1Kg,Almacén,3335.08,3815.7,3738.95,3052.5,3660.19
P00407,Detergente Magistral Limón 750ml,Limpieza,12725.13,11322.33,13084.16,13400.77,11045.96
P00408,Pepsi 2.25L,Bebidas,3165.37,3086.44,2824.73,3067.75,3046.69
P00409,Cerveza Heineken 1L x2,Bebidas,2066.46,1642.98,2249.87,2050.9,1663.47
P00410,Azúcar Ledesma 1Kg,Almacén,11722.03,9427.84,10323.6,10814.43,9145.52
P00411,Manteca Sancor 200g,Lácteos,1971.28,2281.94,2087.16,2246.02,2229.16
P00412,Leche Ilolay Descremada 1L,Lácteos,4016.16,4017.01,4474.87,4932.85,4110.13
P00413,Galletitas Express 170g x5,Panificados,11973.14,13409.66,12467.2,10934.86,12290.22
P00414,Cerveza Heineken 1L,Bebidas,7508.45,5981.94,6247.05,6865.64,5772.89
P00415,Leche Ilolay Descremada 1L x4,Lácteos,9627.01,9873.98,8461.05,10089.44,8893.84
P00416,Desodorante Rexona Hombre 150ml x4,Higiene,4988.94,5677.53,4938.29,4402.75,4768.13
P00417,Queso Rallado La Paulina 40g,Lácteos,11608.4,11888.92,11912.62,12532.72,11226.99
P00418,Fideos Matarazzo Spaghetti 500g,Almacén,10449.53,9110.64,10806.95,8339.57,10142.53
P00419,Yerba Taragüi 1Kg,Almacén,843.18,895.11,954.83,909.3,945.88
P00420,Lavandina Ayudín 1L,Limpieza,11677.4,12648.15,12197.4,12938.61,10102.75
P00421,Galletitas Express 170g,Panificados,2060.47,2373.62,2534.76,2488.23,2312.82
P00422,Yerba Playadito 1Kg,Almacén,12456.73,9164.77,10648.41,11787.55,10329.96
P00423,Azúcar Ledesma 1Kg,Almacén,6975.16,6987.98,6138.93,6713.54,5967.0
P00424,Agua Villavicencio 2.25L x5,Bebidas,3175.69,2906.22,2890.26,3053.81,3602.95
P00425,Queso Rallado La Paulina 40g,Lácteos,6543.13,6770.09,8447.62,7936.13,7100.85
P00426,Jabón en Polvo Ala 3Kg,Limpieza,3999.61,4486.09,4975.73,3892.81,5332.49
P00427,Papel Higiénico Higienol 4 Rollos,Higiene,10472.14,9147.99,9223.65,10552.47,9273.27
P00428,Yerba Playadito 1Kg x4,Almacén,7204.12,6558.4,6972.58,6140.21,7327.76
P00429,Papel Higiénico Higienol 4 Rollos,Higiene,8297.6,8824.19,7754.33,8455.25,8955.01
P00430,Manteca Sancor 200g,Lácteos,5158.58,5318.52,6750.07,5915.75,5215.67
P00431,Desodorante Poett Primavera 900ml x4,Limpieza,2831.91,3515.86,3506.62,3598.76,3407.3
P00432,Jabón en Polvo Ala 3Kg,Limpieza,10894.66,10674.64,9323.96,8999.49,11565.35
P00433,Galletitas Chocolinas 170g x5,Panificados,3584.4,3413.79,3841.16,2905.19,3020.34
P00434,Arroz Gallo Oro 1Kg,Almacén,9771.7,9343.73,11757.8,11665.94,12301.16
P00435,Manteca Sancor 200g x5,Lácteos,6483.82,5934.45,5728.25,6002.77,5074.24
P00436,Suavizante Comfort 900ml,Limpieza,10853.83,11150.23,11622.7,9025.91,11059.08
P00437,Azúcar Ledesma 1Kg,Almacén,7376.93,9338.6,9480.0,7953.69,8506.06
P00438,Harina Blancaflor 1Kg,Almacén,11907.01,11150.79,11632.16,12755.12,11565.84
P00439,Jabón Dove Original 90g x5,Higiene,4469.36,5414.78,4744.58,5004.83,5089.01
P00440,Papel Higiénico Higienol 4 Rollos x2,Higiene,9098.42,8223.68,7394.48,7949.94,7415.79
P00441,Manteca Sancor 200g,Lácteos,3228.25,3318.91,3562.71,3182.9,3199.92
P00442,Desodorante Poett Primavera 900ml x3,Limpieza,9401.53,9639.37,8781.23,8845.38,10913.13
P00443,Cerveza Quilmes 1L,Bebidas,5053.72,4774.4,6281.77,6199.16,4582.24
P00444,Manteca Sancor 200g,Lácteos,4312.18,3751.31,4031.48,3711.38,4357.7
P00445,Leche La Serenísima Entera 1L,Lácteos,8082.67,7799.3,8117.92,8394.73,6678.87
P00446,Pan de Campo Bimbo 500g,Panificados,6497.46,6121.45,5101.88,5258.27,6921.47
P00447,Bizcochitos Don Satur 200g,Panificados,9176.69,8538.14,9317.96,9409.72,10733.32
P00448,Jugo Baggio Multifruta 1L,Bebidas,5509.23,4485.15,4712.82,6135.45,5262.54
P00449,Jabón en Polvo Ala 3Kg x2,Limpieza,2970.83,3349.29,3441.95,3110.91,2684.82
P00450,Leche Ilolay Descremada 1L,Lácteos,2421.54,2161.53,2394.3,2100.56,2447.92
P00451,Bizcochitos Don Satur 200g,Panificados,5051.61,4638.51,4902.19,5145.59,4944.35
P00452,Azúcar Ledesma 1Kg,Almacén,6826.45,9291.66,9124.49,7823.08,7542.48
P00453,Jabón Dove Original 90g,Higiene,5534.5,5385.71,4525.63,5533.75,4326.71
P00454,Manteca Sancor 200g,Lácteos,6823.65,8822.01,7400.01,7910.22,8534.34
P00455,Arroz Gallo Oro 1Kg,Almacén,9628.54,9490.57,10755.3,8997.31,9427.41
P00456,Suavizante Comfort 900ml,Limpieza,12343.49,10892.25,10962.02,10928.53,12439.02
P00457,Harina Blancaflor 1Kg,Almacén,3400.2,3310.91,4455.03,3625.64,4124.64
P00458,Detergente Magistral Limón 750ml,Limpieza,5430.33,5262.11,5847.15,6492.03,5562.56
P00459,Jugo Baggio Multifruta 1L,Bebidas,11933.94,10605.45,9605.05,12331.66,11796.36
P00460,Yerba Playadito 1Kg x5,Almacén,2572.66,2549.81,2020.52,2440.93,2365.06
P00461,Arroz Gallo Oro 1Kg x2,Almacén,3354.36,3272.79,3091.6,2808.84,3461.59
P00462,Queso Rallado La Paulina 40g x5,Lácteos,8746.69,8363.32,8435.42,6927.19,8780.09
P00463,Detergente Magistral Limón 750ml,Limpieza,10625.55,12330.39,10737.31,10254.38,12293.58
P00464,Cerveza Quilmes 1L,Bebidas,1281.33,1083.45,1125.91,1197.9,1300.99
P00465,Jabón en Polvo Ala 3Kg,Limpieza,8405.76,6876.3,7985.88,7664.38,6523.67
P00466,Fideos Matarazzo Spaghetti 500g,Almacén,1537.01,1511.64,1734.32,1525.88,1754.06
P00467,Galletitas Chocolinas 170g,Panificados,11051.8,9161.76,10269.41,9078.3,10031.99
P00468,Yerba Playadito 1Kg,Almacén,6376.01,6348.75,7981.43,7616.1,7820.75
P00469,Lavandina Ayudín 1L,Limpieza,6938.68,6999.22,7918.81,6561.75,8758.98
P00470,Bizcochitos Don Satur 200g x2,Panificados,7053.84,6784.68,7824.55,6682.54,6304.67
P00471,Pan Lactal Fargo 600g,Panificados,13551.93,12264.59,12525.82,9855.79,13539.92
P00472,Yerba Playadito 1Kg x3,Almacén,897.4,1170.47,985.17,1162.56,1085.38
P00473,Harina Blancaflor 1Kg x2,Almacén,7929.52,7004.52,7080.59,7030.53,8411.46
P00474,Aceite Natura Girasol 1.5L,Almacén,8708.89,9984.54,9799.22,8448.36,9315.05
P00475,Queso Rallado La Paulina 40g,Lácteos,5221.44,5752.75,5214.32,6253.18,5141.97
P00476,Pan de Campo Bimbo 500g,Panificados,8100.67,7037.6,7124.79,6534.79,7035.08
P00477,Galletitas Express 170g,Panificados,7080.43,5876.1,7040.55,5887.11,6030.84
P00478,Queso Rallado La Paulina 40g x5,Lácteos,2313.76,2934.89,2464.88,2830.26,2608.14
P00479,Queso Cremoso Tregar 1Kg,Lácteos,11666.99,9028.33,9854.94,11346.98,11451.71
P00480,Azúcar Ledesma 1Kg,Almacén,4483.29,5710.56,4298.86,4939.18,5204.5
P00481,Fideos Matarazzo Spaghetti 500g,Almacén,3227.67,3270.29,2613.6,2706.47,2962.54
P00482,Papel Higiénico Higienol 4 Rollos,Higiene,12414.24,11937.84,11296.63,13014.06,10457.12
P00483,Pan Lactal Fargo 600g,Panificados,7187.12,8377.2,7439.07,6617.88,8200.85
P00484,Papel Higiénico Higienol 4 Rollos x5,Higiene,10400.61,8356.78,8882.4,8030.68,9625.85
P00485,Desodorante Poett Primavera 900ml x2,Limpieza,11064.07,8617.03,8714.2,8327.32,8861.9
P00486,Pasta Dental Colgate Total 90g x5,Higiene,4498.04,5708.19,5781.12,5880.37,4875.82
P00487,Leche La Serenísima Entera 1L,Lácteos,3428.18,3862.81,4178.79,3937.49,4272.65
P00488,Pan de Campo Bimbo 500g,Panificados,3262.5,2858.47,3216.45,2889.14,3762.66
P00489,Arroz Gallo Oro 1Kg x2,Almacén,6120.3,4622.0,5139.25,4615.09,5032.51
P00490,Suavizante Comfort 900ml,Limpieza,3388.14,2575.29,2934.76,3437.73,2674.99
P00491,Jabón en Polvo Ala 3Kg,Limpieza,12915.03,12701.4,9856.43,12669.1,11445.52
P00492,Arroz Gallo Oro 1Kg,Almacén,10103.06,11369.14,11263.14,13155.21,12414.07
P00493,Suavizante Comfort 900ml,Limpieza,4657.44,4610.59,4642.85,4829.54,4902.95
P00494,Pasta Dental Colgate Total 90g,Higiene,9693.18,9268.14,9634.08,8900.85,9450.32
P00495,Azúcar Ledesma 1Kg,Almacén,1124.85,1306.24,1135.15,1153.05,1328.84
P00496,Galletitas Chocolinas 170g x2,Panificados,7414.59,7237.24,7848.87,6462.03,8266.67
P00497,Coca-Cola 2.25L,Bebidas,11962.81,12754.18,9784.98,9549.55,12591.84
P00498,Jabón Dove Original 90g,Higiene,1323.9,1283.02,1311.08,1338.39,1446.74
P00499,Desodorante Poett Primavera 900ml,Limpieza,5499.0,4571.17,5698.47,5606.29,4958.96
P00500,Yerba Playadito 1Kg,Almacén,5339.66,5108.07,6655.08,5610.86,6806.98
P00501,Arroz Gallo Oro 1Kg,Almacén,12789.76,11871.17,10877.39,10480.29,9558.94
P00502,Arroz Gallo Oro 1Kg,Almacén,10079.72,12588.83,12762.55,12059.52,12178.25
P00503,Shampoo Pantene Restauración 400ml,Higiene,10888.79,12445.47,12085.18,11241.5,11009.39
P00504,Pan de Campo Bimbo 500g,Panificados,12616.74,11473.45,11223.47,11077.6,10410.63
P00505,Leche La Serenísima Entera 1L,Lácteos,1048.93,1219.22,1003.01,1152.0,1197.88
P00506,Azúcar Ledesma 1Kg,Almacén,11933.94,9291.93,8944.49,11085.89,11566.17
P00507,Aceite Natura Girasol 1.5L x5,Almacén,8720.43,8774.83,10143.27,11404.69,11010.07
P00508,Lavandina Ayudín 1L,Limpieza,1346.01,1565.74,1471.8,1428.38,1281.37
P00509,Desodorante Rexona Hombre 150ml,Higiene,8714.08,6473.18,6561.38,8469.93,7687.08
P00510,Arroz Gallo Oro 1Kg,Almacén,12407.48,11585.97,9817.61,9505.18,10202.46
P00511,Pepsi 2.25L,Bebidas,2781.81,3325.28,2750.71,2581.39,2649.51
P00512,Desodorante Rexona Hombre 150ml,Higiene,3841.26,4815.63,3931.86,4840.78,4497.29
P00513,Detergente Magistral Limón 750ml,Limpieza,7606.03,7594.89,8613.17,9328.5,8838.5
P00514,Jugo Baggio Multifruta 1L,Bebidas,5276.3,5682.25,7145.13,7081.83,6058.2
P00515,Cerveza Quilmes 1L,Bebidas,1942.7,2189.34,2473.96,2260.23,2076.12
P00516,Leche Ilolay Descremada 1L,Lácteos,10902.0,11890.31,11960.47,11851.5,10350.29
P00517,Agua Villavicencio 2.25L,Bebidas,10821.99,10873.13,11784.3,10012.7,13105.43
P00518,Desodorante Rexona Hombre 150ml x5,Higiene,6651.93,7899.44,7912.55,6001.53,8040.39
P00519,Desodorante Poett Primavera 900ml,Limpieza,10172.85,10560.57,12408.42,9391.6,9589.73
P00520,Cerveza Quilmes 1L,Bebidas,3940.58,4217.04,3520.16,3291.59,3247.79
P00521,Coca-Cola 2.25L,Bebidas,4435.64,3811.01,3683.3,4144.5,4264.34
P00522,Jugo Baggio Multifruta 1L,Bebidas,9272.8,9690.84,10145.71,9166.7,8134.73
P00523,Shampoo Pantene Restauración 400ml,Higiene,9652.11,9845.74,9835.59,11785.96,10785.87
P00524,Agua Villavicencio 2.25L,Bebidas,6540.14,6745.31,6790.14,6005.73,5703.33
P00525,Galletitas Chocolinas 170g,Panificados,6189.7,5220.54,6178.83,5591.13,4579.26
P00526,Cerveza Heineken 1L,Bebidas,940.36,1020.92,830.42,872.93,977.35
P00527,Pan de Campo Bimbo 500g,Panificados,7372.35,6513.36,5721.46,6094.39,5924.61
P00528,Queso Cremoso Tregar 1Kg x5,Lácteos,3565.85,4758.48,4076.01,4373.15,3834.57
P00529,Fideos Matarazzo Spaghetti 500g x2,Almacén,8369.74,8844.35,7012.41,6886.51,7734.39
P00530,Bizcochitos Don Satur 200g,Panificados,13277.83,10167.0,11955.36,10874.21,11762.11
P00531,Yogur Ser Vainilla 1Kg,Lácteos,9769.67,12332.81,11639.02,10728.3,11675.79
P00532,Jugo Baggio Multifruta 1L,Bebidas,654.41,703.66,770.45,747.92,867.94
P00533,Desodorante Rexona Hombre 150ml,Higiene,2379.32,2381.7,2647.34,2198.98,2259.98
P00534,Aceite Natura Girasol 1.5L,Almacén,7417.87,8448.66,7801.17,7770.29,7685.71
P00535,Jabón en Polvo Ala 3Kg,Limpieza,6352.81,7985.51,7702.81,7720.33,7539.67
P00536,Harina Blancaflor 1Kg x5,Almacén,4896.26,4381.03,3927.04,3844.02,4210.8
P00537,Yerba Taragüi 1Kg,Almacén,2466.77,2263.52,2405.87,2730.52,2426.86
P00538,Cerveza Quilmes 1L,Bebidas,3661.27,3360.68,3093.8,3205.59,3371.81
P00539,Pepsi 2.25L,Bebidas,3626.57,3823.77,4299.79,3183.99,3595.49
P00540,Queso Cremoso Tregar 1Kg,Lácteos,3598.92,3698.25,4147.86,4840.31,4512.26
P00541,Queso Cremoso Tregar 1Kg,Lácteos,2033.63,1696.93,1991.6,1917.76,1722.71
P00542,Cerveza Quilmes 1L,Bebidas,1121.08,1163.7,1339.89,1529.44,1167.38
P00543,Bizcochitos Don Satur 200g x3,Panificados,11585.91,11503.41,10702.35,9625.53,8915.48
